timestamp,cpu_percentage,memory_rss_bytes,cpu_cycles_est,pj_power_w,pj_energy_j,pj_active
2025-09-07 11:38:33.510,run_307,19.9,40304640,2704883412,,,1
2025-09-07 11:38:33.604,run_307,0.0,40304640,2851584516,,,1
2025-09-07 11:38:33.704,run_307,0.0,40304640,2698984684,,,1
2025-09-07 11:38:33.805,run_307,0.0,40304640,2498675432,,,1
2025-09-07 11:38:33.904,run_307,0.0,40304640,2215954840,,,1
2025-09-07 11:38:34.004,run_307,0.0,40304640,2571538728,,,1
2025-09-07 11:38:34.103,run_307,0.0,40304640,2240485643,,,1
2025-09-07 11:38:34.203,run_307,0.0,40304640,2623689606,,,1
2025-09-07 11:38:34.304,run_307,0.0,40304640,1777234235,,,1
2025-09-07 11:38:34.404,run_307,0.0,40304640,2928520302,,,1
2025-09-07 11:38:34.504,run_307,20.0,40304640,2372773140,,,1
2025-09-07 11:38:34.621,run_307,0.0,40304640,3205364480,,,1
2025-09-07 11:38:34.721,run_307,0.0,40304640,3298504664,,,1
2025-09-07 11:38:34.823,run_307,0.0,40304640,3572459663,,,1
2025-09-07 11:38:34.929,run_307,0.0,40304640,3884886551,,,1
2025-09-07 11:38:35.044,run_307,59.9,40468480,3726956016,,,1
2025-09-07 11:38:35.139,run_307,0.0,40468480,3390044208,,,1
2025-09-07 11:38:35.241,run_307,0.0,40468480,2972334335,,,1
2025-09-07 11:38:35.341,run_307,0.0,40468480,2639001648,,,1
2025-09-07 11:38:35.445,run_307,0.0,40468480,2549803401,,,1
2025-09-07 11:38:35.541,run_307,0.0,40468480,2811011936,,,1
2025-09-07 11:38:35.642,run_307,0.0,40468480,3180071279,,,1
2025-09-07 11:38:35.740,run_307,0.0,40468480,3438006453,,,1
2025-09-07 11:38:35.842,run_307,20.0,40468480,3466321299,,,1
2025-09-07 11:38:35.942,run_307,0.0,40468480,3108514969,,,1
2025-09-07 11:38:36.042,run_307,0.0,40468480,3382996064,,,1
