timestamp,cpu_percentage,memory_rss_bytes,cpu_cycles_est,pj_power_w,pj_energy_j,pj_active
2025-08-27 04:49:55.723,run_83,0.0,40140800,5780986574,,,1
2025-08-27 04:49:55.831,run_83,19.9,40140800,3821795149,,,1
2025-08-27 04:49:55.943,run_83,0.0,40140800,2308112743,,,1
2025-08-27 04:49:56.026,run_83,0.0,40140800,5047939076,,,1
2025-08-27 04:49:56.144,run_83,0.0,40140800,2428213152,,,1
2025-08-27 04:49:56.221,run_83,0.0,40140800,5160904022,,,1
2025-08-27 04:49:56.321,run_83,0.0,40140800,5738787689,,,1
2025-08-27 04:49:56.439,run_83,19.9,40140800,2724833133,,,1
2025-08-27 04:49:56.528,run_83,0.0,40140800,4850793510,,,1
2025-08-27 04:49:56.631,run_83,19.9,40140800,3093506217,,,1
2025-08-27 04:49:56.738,run_83,0.0,40140800,2350613094,,,1
2025-08-27 04:49:56.844,run_83,0.0,40140800,5147361532,,,1
2025-08-27 04:49:56.932,run_83,20.0,40140800,7455279590,,,1
2025-08-27 04:49:57.033,run_83,0.0,40140800,6528411067,,,1
2025-08-27 04:49:57.135,run_83,0.0,40140800,6309889551,,,1
2025-08-27 04:49:57.276,run_83,79.6,40140800,7104584774,,,1
2025-08-27 04:49:57.351,run_83,20.0,41123840,5733152016,,,1
2025-08-27 04:49:57.452,run_83,20.0,41123840,6401874797,,,1
2025-08-27 04:49:57.565,run_83,0.0,41123840,4313950954,,,1
2025-08-27 04:49:57.666,run_83,0.0,41123840,6186483123,,,1
2025-08-27 04:49:57.767,run_83,0.0,41123840,6900869743,,,1
2025-08-27 04:49:57.867,run_83,0.0,41123840,6063299714,,,1
2025-08-27 04:49:57.962,run_83,0.0,41123840,5974384596,,,1
2025-08-27 04:49:58.062,run_83,20.0,41123840,5286277702,,,1
2025-08-27 04:49:58.158,run_83,20.0,41123840,6020910938,,,1
2025-08-27 04:49:58.259,run_83,20.0,41123840,4521261501,,,1
2025-08-27 04:49:58.368,run_83,19.9,41123840,5428363928,,,1
2025-08-27 04:49:58.467,run_83,20.0,41123840,5042648022,,,1
2025-08-27 04:49:58.557,run_83,20.0,41123840,5960315867,,,1
2025-08-27 04:49:58.657,run_83,0.0,41123840,7821446910,,,1
2025-08-27 04:49:58.767,run_83,0.0,41123840,5886983140,,,1
2025-08-27 04:49:58.874,run_83,0.0,41123840,5021365335,,,1
2025-08-27 04:49:58.963,run_83,0.0,41123840,5430081817,,,1
2025-08-27 04:49:59.065,run_83,0.0,41123840,3750531702,,,1
2025-08-27 04:49:59.163,run_83,0.0,41123840,4911263279,,,1
2025-08-27 04:49:59.266,run_83,0.0,41123840,5064844014,,,1
2025-08-27 04:49:59.360,run_83,20.0,41123840,5157395386,,,1
2025-08-27 04:49:59.462,run_83,20.0,41123840,5680642533,,,1
2025-08-27 04:49:59.571,run_83,0.0,41123840,5121199379,,,1
2025-08-27 04:49:59.668,run_83,0.0,41123840,6061201360,,,1
2025-08-27 04:49:59.773,run_83,20.0,41123840,5606591130,,,1
2025-08-27 04:49:59.857,run_83,0.0,41123840,7051334147,,,1
2025-08-27 04:49:59.969,run_83,20.0,41123840,5966850400,,,1
2025-08-27 04:50:00.066,run_83,20.0,41123840,5779229062,,,1
2025-08-27 04:50:00.169,run_83,20.0,41123840,6252748553,,,1
2025-08-27 04:50:00.264,run_83,20.0,41123840,4671988582,,,1
2025-08-27 04:50:00.366,run_83,20.0,41123840,5000633712,,,1
2025-08-27 04:50:00.461,run_83,20.0,41123840,5374776789,,,1
2025-08-27 04:50:00.560,run_83,20.0,41123840,4719070309,,,1
2025-08-27 04:50:00.670,run_83,0.0,41123840,4855854465,,,1
2025-08-27 04:50:00.765,run_83,0.0,41123840,6286520819,,,1
2025-08-27 04:50:00.867,run_83,0.0,41123840,5794844612,,,1
2025-08-27 04:50:00.963,run_83,0.0,41123840,7013307483,,,1
2025-08-27 04:50:01.079,run_83,20.0,41123840,5769186197,,,1
2025-08-27 04:50:01.163,run_83,20.0,41123840,8141744530,,,1
2025-08-27 04:50:01.263,run_83,39.9,41123840,6887020636,,,1
2025-08-27 04:50:01.364,run_83,20.0,41123840,5575960939,,,1
2025-08-27 04:50:01.466,run_83,20.0,41123840,6116998800,,,1
2025-08-27 04:50:01.562,run_83,20.0,41123840,6617470062,,,1
2025-08-27 04:50:01.669,run_83,20.0,41123840,7348399091,,,1
2025-08-27 04:50:01.769,run_83,20.0,41123840,6611741072,,,1
2025-08-27 04:50:01.868,run_83,0.0,41123840,8745857675,,,1
2025-08-27 04:50:01.971,run_83,20.0,41123840,7354860275,,,1
