timestamp,cpu_percentage,memory_rss_bytes,cpu_cycles_est,pj_power_w,pj_energy_j,pj_active
2025-08-27 08:15:06.354,run_126,19.5,40140800,3189635008,,,1
2025-08-27 08:15:06.460,run_126,19.9,40140800,2075380067,,,1
2025-08-27 08:15:06.545,run_126,0.0,40140800,3907364291,,,1
2025-08-27 08:15:06.645,run_126,0.0,40140800,2925739942,,,1
2025-08-27 08:15:06.743,run_126,0.0,40140800,3797195947,,,1
2025-08-27 08:15:06.860,run_126,19.9,40140800,2768789676,,,1
2025-08-27 08:15:06.946,run_126,0.0,40140800,2594286801,,,1
2025-08-27 08:15:07.043,run_126,0.0,40140800,2890005618,,,1
2025-08-27 08:15:07.146,run_126,0.0,40140800,2726482533,,,1
2025-08-27 08:15:07.247,run_126,0.0,40140800,3682673437,,,1
2025-08-27 08:15:07.336,run_126,0.0,40140800,3851828129,,,1
2025-08-27 08:15:07.462,run_126,20.0,40140800,5785842730,,,1
2025-08-27 08:15:07.555,run_126,0.0,40140800,6577607106,,,1
2025-08-27 08:15:07.648,run_126,20.0,40140800,5723281079,,,1
2025-08-27 08:15:07.749,run_126,0.0,40140800,5784328935,,,1
2025-08-27 08:15:07.848,run_126,20.0,40140800,5316974437,,,1
2025-08-27 08:15:07.949,run_126,20.0,40140800,5680283746,,,1
2025-08-27 08:15:08.056,run_126,0.0,40140800,6160604004,,,1
2025-08-27 08:15:08.152,run_126,20.0,40140800,4199870595,,,1
2025-08-27 08:15:08.255,run_126,0.0,40140800,5207483703,,,1
2025-08-27 08:15:08.356,run_126,0.0,40140800,6741967733,,,1
2025-08-27 08:15:08.481,run_126,0.0,40140800,4503367927,,,1
2025-08-27 08:15:08.570,run_126,0.0,40140800,6252769185,,,1
2025-08-27 08:15:08.676,run_126,0.0,40140800,4072516027,,,1
2025-08-27 08:15:08.770,run_126,0.0,40140800,4060986818,,,1
2025-08-27 08:15:08.880,run_126,20.0,40140800,5950547032,,,1
2025-08-27 08:15:08.973,run_126,20.0,41123840,5700844512,,,1
2025-08-27 08:15:09.073,run_126,0.0,41123840,6531303081,,,1
2025-08-27 08:15:09.186,run_126,0.0,41123840,5192310400,,,1
2025-08-27 08:15:09.271,run_126,0.0,41123840,5527572899,,,1
2025-08-27 08:15:09.371,run_126,0.0,41123840,6281264673,,,1
2025-08-27 08:15:09.477,run_126,19.9,41123840,6575937189,,,1
2025-08-27 08:15:09.576,run_126,19.9,41123840,6356605320,,,1
2025-08-27 08:15:09.680,run_126,0.0,41123840,5621524349,,,1
2025-08-27 08:15:09.790,run_126,0.0,41123840,5566580204,,,1
2025-08-27 08:15:09.884,run_126,20.0,41123840,5205199333,,,1
2025-08-27 08:15:09.995,run_126,0.0,41123840,4583801352,,,1
2025-08-27 08:15:10.082,run_126,0.0,41123840,5439786060,,,1
2025-08-27 08:15:10.177,run_126,0.0,41123840,6349310415,,,1
2025-08-27 08:15:10.298,run_126,0.0,41123840,6378144081,,,1
2025-08-27 08:15:10.386,run_126,0.0,41123840,5616228421,,,1
2025-08-27 08:15:10.495,run_126,19.9,41123840,5004534790,,,1
2025-08-27 08:15:10.584,run_126,20.0,41123840,4955095100,,,1
2025-08-27 08:15:10.686,run_126,0.0,41123840,5564932720,,,1
2025-08-27 08:15:10.792,run_126,0.0,41123840,6064381979,,,1
2025-08-27 08:15:10.897,run_126,20.0,41123840,5416398770,,,1
2025-08-27 08:15:10.989,run_126,0.0,41123840,6013396802,,,1
2025-08-27 08:15:11.096,run_126,19.9,41123840,5160489290,,,1
2025-08-27 08:15:11.206,run_126,20.0,41123840,5431806620,,,1
2025-08-27 08:15:11.295,run_126,0.0,41123840,7204751346,,,1
2025-08-27 08:15:11.403,run_126,0.0,41123840,6348379408,,,1
2025-08-27 08:15:11.487,run_126,0.0,41123840,5987290959,,,1
2025-08-27 08:15:11.597,run_126,20.0,41123840,7352269649,,,1
2025-08-27 08:15:11.700,run_126,20.0,41123840,5489201338,,,1
2025-08-27 08:15:11.812,run_126,20.0,41123840,5014790135,,,1
2025-08-27 08:15:11.902,run_126,19.9,41123840,5302193465,,,1
2025-08-27 08:15:12.022,run_126,0.0,41123840,6567140319,,,1
2025-08-27 08:15:12.114,run_126,20.0,41123840,6669622575,,,1
2025-08-27 08:15:12.225,run_126,0.0,41123840,6360122653,,,1
2025-08-27 08:15:12.320,run_126,0.0,41123840,6388649888,,,1
2025-08-27 08:15:12.418,run_126,20.0,41123840,6604628355,,,1
2025-08-27 08:15:12.508,run_126,0.0,41123840,5037544512,,,1
2025-08-27 08:15:12.620,run_126,19.9,41123840,7545886307,,,1
2025-08-27 08:15:12.722,run_126,20.0,41123840,7461024477,,,1
2025-08-27 08:15:12.819,run_126,20.0,41123840,7401962432,,,1
2025-08-27 08:15:12.897,run_126,0.0,41123840,4723515195,,,1
2025-08-27 08:15:13.000,run_126,20.0,41123840,3544457520,,,1
2025-08-27 08:15:13.100,run_126,0.0,41123840,4391782403,,,1
2025-08-27 08:15:13.196,run_126,0.0,41123840,4175390922,,,1
