timestamp,cpu_percentage,memory_rss_bytes,cpu_cycles_est,pj_power_w,pj_energy_j,pj_active
2025-08-31 22:12:21.044,run_6,0.0,41779200,6307631732,,,1
2025-08-31 22:12:21.137,run_6,0.0,41779200,5129890590,,,1
2025-08-31 22:12:21.242,run_6,0.0,41779200,3547247166,,,1
2025-08-31 22:12:21.346,run_6,0.0,41779200,4806108149,,,1
2025-08-31 22:12:21.448,run_6,0.0,41779200,3951823745,,,1
2025-08-31 22:12:21.536,run_6,0.0,41779200,6377324104,,,1
2025-08-31 22:12:21.653,run_6,0.0,41779200,4377153198,,,1
2025-08-31 22:12:21.741,run_6,0.0,41779200,5681463174,,,1
2025-08-31 22:12:21.843,run_6,0.0,41779200,4147556949,,,1
2025-08-31 22:12:21.938,run_6,0.0,41779200,4810708391,,,1
2025-08-31 22:12:22.035,run_6,0.0,41779200,5828584476,,,1
2025-08-31 22:12:22.162,run_6,19.9,41779200,4488640590,,,1
2025-08-31 22:12:22.251,run_6,0.0,41779200,6538305480,,,1
2025-08-31 22:12:22.357,run_6,0.0,41779200,6195935969,,,1
2025-08-31 22:12:22.445,run_6,0.0,41779200,7490473304,,,1
2025-08-31 22:12:22.569,run_6,20.0,41779200,8996579386,,,1
2025-08-31 22:12:22.653,run_6,0.0,41779200,5938652688,,,1
2025-08-31 22:12:22.763,run_6,0.0,41779200,5504859173,,,1
2025-08-31 22:12:22.867,run_6,0.0,41779200,6104239147,,,1
2025-08-31 22:12:22.966,run_6,20.0,41779200,6169143672,,,1
2025-08-31 22:12:23.067,run_6,0.0,41779200,4485617992,,,1
2025-08-31 22:12:23.157,run_6,20.0,41779200,6129615491,,,1
2025-08-31 22:12:23.268,run_6,0.0,41779200,5189914836,,,1
2025-08-31 22:12:23.360,run_6,0.0,41779200,7431405480,,,1
2025-08-31 22:12:23.465,run_6,20.0,41779200,6310711431,,,1
2025-08-31 22:12:23.586,run_6,0.0,41779200,6184341065,,,1
2025-08-31 22:12:23.673,run_6,0.0,43253760,6186241262,,,1
2025-08-31 22:12:23.780,run_6,20.0,43253760,7174163260,,,1
2025-08-31 22:12:23.887,run_6,20.0,43253760,6932247146,,,1
2025-08-31 22:12:23.980,run_6,0.0,43253760,5541687702,,,1
2025-08-31 22:12:24.087,run_6,20.0,43253760,5691043125,,,1
2025-08-31 22:12:24.187,run_6,0.0,43253760,7429573154,,,1
2025-08-31 22:12:24.267,run_6,20.0,43253760,7183073592,,,1
2025-08-31 22:12:24.369,run_6,20.0,43253760,6852425202,,,1
2025-08-31 22:12:24.474,run_6,0.0,43253760,5427791319,,,1
2025-08-31 22:12:24.575,run_6,0.0,43253760,6289931899,,,1
2025-08-31 22:12:24.673,run_6,0.0,43253760,6663900859,,,1
2025-08-31 22:12:24.773,run_6,20.0,43253760,7059987244,,,1
