Date,CPU Utilization,Total Power,CPU Power,GPU Power
2025-08-29 09:42:46,0.07963246554364,31.03465500000238,0.08465500000239,30.95000000000000
2025-08-29 09:42:47,0.08163265306122,30.34544899999834,0.08544899999833,30.26000000000000
2025-08-29 09:42:48,0.15030674846626,23.33465499999875,0.08465499999875,23.25000000000000
2025-08-29 09:42:49,0.07991803278689,27.91312999999907,0.08312999999907,27.83000000000000
2025-08-29 09:42:50,0.07929969104016,30.67514300000024,0.08514300000024,30.59000000000000
2025-08-29 09:42:51,0.09026007139215,30.32386199999950,0.08386199999950,30.24000000000000
2025-08-29 09:42:52,0.08474576271186,23.00459399999993,0.08459399999992,22.92000000000000
2025-08-29 09:42:53,0.12203731719617,23.07514400000058,0.08514400000058,22.99000000000000
2025-08-29 09:42:54,0.09615384615385,23.16477800000037,0.08477800000037,23.08000000000000
2025-08-29 09:42:55,0.07839092315627,23.13355700000175,0.08355700000175,23.05000000000000
2025-08-29 09:42:56,0.08858166922683,27.81447199999864,0.08447199999864,27.73000000000000
2025-08-29 09:42:57,0.08546571136131,30.59447299999898,0.08447299999898,30.51000000000000
2025-08-29 09:42:58,0.07826086956522,29.27514400000058,0.08514400000058,29.19000000000000
2025-08-29 09:42:59,0.08913934426230,22.86483899999919,0.08483899999919,22.78000000000000
2025-08-29 09:43:00,0.07802874743326,23.05526600000186,0.08526600000187,22.97000000000000
