timestamp,cpu_percentage,memory_rss_bytes,cpu_cycles_est,pj_power_w,pj_energy_j,pj_active
2025-08-22 10:40:19.158,run_0,0.0,40894464,1888016077,,,1
2025-08-22 10:40:19.324,run_0,0.0,40894464,2023015172,,,1
2025-08-22 10:40:19.482,run_0,0.0,40894464,1935555627,,,1
2025-08-22 10:40:19.665,run_0,0.0,40894464,1951997102,,,1
2025-08-22 10:40:19.860,run_0,0.0,40894464,1983997830,,,1
2025-08-22 10:40:20.043,run_0,0.0,40894464,2000000312,,,1
2025-08-22 10:40:20.218,run_0,19.9,40894464,2032001270,,,1
2025-08-22 10:40:20.373,run_0,0.0,40894464,2554288000,,,1
2025-08-22 10:40:20.535,run_0,19.9,40894464,2063995162,,,1
2025-08-22 10:40:20.682,run_0,19.9,40894464,2806146037,,,1
2025-08-22 10:40:20.831,run_0,19.8,40894464,2096014410,,,1
2025-08-22 10:40:20.999,run_0,19.9,40894464,2160003881,,,1
2025-08-22 10:40:21.181,run_0,38.6,40894464,2240032375,,,1
2025-08-22 10:40:21.326,run_0,0.0,41025536,2593305135,,,1
2025-08-22 10:40:21.414,run_0,0.0,41025536,2307757398,,,1
2025-08-22 10:40:21.535,run_0,0.0,41025536,2272001597,,,1
2025-08-22 10:40:21.654,run_0,19.9,41025536,2721749566,,,1
2025-08-22 10:40:21.751,run_0,0.0,41025536,2991413700,,,1
2025-08-22 10:40:21.844,run_0,0.0,41025536,3600520739,,,1
2025-08-22 10:40:21.945,run_0,20.0,41025536,2652794632,,,1
2025-08-22 10:40:22.064,run_0,0.0,41418752,3515439952,,,1
2025-08-22 10:40:22.163,run_0,0.0,41418752,2760564633,,,1
2025-08-22 10:40:22.282,run_0,0.0,41418752,3216248865,,,1
2025-08-22 10:40:22.405,run_0,0.0,41418752,3016742090,,,1
2025-08-22 10:40:22.534,run_0,19.9,41418752,2384004283,,,1
2025-08-22 10:40:22.652,run_0,19.9,41418752,2399966812,,,1
2025-08-22 10:40:22.771,run_0,19.9,41418752,3775595317,,,1
2025-08-22 10:40:22.868,run_0,19.6,41418752,3219561022,,,1
2025-08-22 10:40:22.987,run_0,0.0,41418752,2464016170,,,1
2025-08-22 10:40:23.111,run_0,0.0,41549824,2655371262,,,1
2025-08-22 10:40:23.252,run_0,0.0,41549824,2483129837,,,1
2025-08-22 10:40:23.362,run_0,0.0,41549824,2827851780,,,1
2025-08-22 10:40:23.472,run_0,0.0,41549824,3454034932,,,1
2025-08-22 10:40:23.575,run_0,0.0,41549824,3002890527,,,1
2025-08-22 10:40:23.694,run_0,0.0,41549824,3081568207,,,1
2025-08-22 10:40:23.802,run_0,19.9,41549824,2783776173,,,1
2025-08-22 10:40:23.901,run_0,0.0,41549824,3348909873,,,1
2025-08-22 10:40:24.013,run_0,19.9,41549824,2560007599,,,1
2025-08-22 10:40:24.133,run_0,19.9,41549824,2575998591,,,1
2025-08-22 10:40:24.229,run_0,0.0,41549824,2607555621,,,1
2025-08-22 10:40:24.380,run_0,0.0,41549824,3613323849,,,1
2025-08-22 10:40:24.505,run_0,0.0,41549824,3198061705,,,1
2025-08-22 10:40:24.653,run_0,19.9,41549824,2640243581,,,1
2025-08-22 10:40:24.790,run_0,0.0,41549824,3061631582,,,1
2025-08-22 10:40:24.953,run_0,0.0,41549824,2688007140,,,1
2025-08-22 10:40:25.105,run_0,0.0,41549824,4032360702,,,1
2025-08-22 10:40:25.261,run_0,0.0,41680896,2720161712,,,1
2025-08-22 10:40:25.438,run_0,19.9,41680896,3344760213,,,1
2025-08-22 10:40:25.597,run_0,0.0,41680896,3256802154,,,1
2025-08-22 10:40:25.751,run_0,19.9,41680896,2768015786,,,1
2025-08-22 10:40:25.907,run_0,0.0,41680896,3742349152,,,1
2025-08-22 10:40:26.052,run_0,0.0,41680896,3238175062,,,1
2025-08-22 10:40:26.204,run_0,19.9,41680896,3503917222,,,1
2025-08-22 10:40:26.339,run_0,19.9,41680896,2847997775,,,1
2025-08-22 10:40:26.452,run_0,0.0,41680896,3863433074,,,1
2025-08-22 10:40:26.569,run_0,0.0,41680896,3239797274,,,1
2025-08-22 10:40:26.687,run_0,0.0,41680896,3523929525,,,1
2025-08-22 10:40:26.803,run_0,19.9,41680896,3801583724,,,1
2025-08-22 10:40:26.935,run_0,0.0,41680896,3787928406,,,1
2025-08-22 10:40:27.030,run_0,19.9,41680896,2984502851,,,1
