Date,CPU Utilization,CPU Power
2025-09-09 00:30:43,0.00152129817444,0.00114274090910
2025-09-09 00:30:44,0.00306278713629,0.00133557753993
2025-09-09 00:30:45,0.00358422939068,0.00183220062710
2025-09-09 00:30:46,0.00204813108039,0.00124208759121
2025-09-09 00:30:47,0.00151975683891,0.00085780677964
2025-09-09 00:30:48,0.00204394481349,0.00143304201672
2025-09-09 00:30:49,0.00151821862348,0.00105585245898
2025-09-09 00:30:50,0.00152439024390,0.00107181589967
2025-09-09 00:30:51,0.00202429149798,0.00112272368432
2025-09-09 00:30:52,0.00203977562468,0.00141680327847
2025-09-09 00:30:53,0.00151668351871,0.00098551737450
2025-09-09 00:30:54,0.00204498977505,0.00142776371321
2025-09-09 00:30:55,0.00203148806501,0.00140183870967
2025-09-09 00:30:56,0.00152671755725,0.00107686475411
2025-09-09 00:30:57,0.00254065040650,0.00180179166667
2025-09-09 00:30:58,0.00151898734177,0.00106486475416
2025-09-09 00:30:59,0.00204185809086,0.00140703673479
2025-09-09 00:31:00,0.00152207001522,0.00106261475403
2025-09-09 00:31:01,0.00202634245187,0.00123402181822
2025-09-09 00:31:02,0.00203562340967,0.00137793600000
2025-09-09 00:31:03,0.00202839756592,0.00148272413785
2025-09-09 00:31:04,0.00152361604876,0.00111204310338
2025-09-09 00:31:05,0.00200904068307,0.00127300751878
2025-09-09 00:31:06,0.00203665987780,0.00150172444448
2025-09-09 00:31:07,0.00203977562468,0.00154839111104
2025-09-09 00:31:08,0.00152284263959,0.00115939910313
2025-09-09 00:31:09,0.00202326757714,0.00148914285706
2025-09-09 00:31:10,0.00201714573878,0.00124104347829
2025-09-09 00:31:12,0.00153217568948,0.00104620331945
2025-09-09 00:31:13,0.00101112234580,0.00072478333326
2025-09-09 00:31:14,0.00203045685279,0.00150518260881
2025-09-09 00:31:15,0.00202122283982,0.00144458091306
2025-09-09 00:31:16,0.00152671755725,0.00094295505616
2025-09-09 00:31:17,0.00153295861012,0.00101328286840
2025-09-09 00:31:18,0.00153767298821,0.00119577464791
2025-09-09 00:31:19,0.00152749490835,0.00108878925615
2025-09-09 00:31:20,0.00203665987780,0.00128778625961
2025-09-09 00:31:21,0.00203665987780,0.00134474193563
2025-09-09 00:31:22,0.00150300601202,0.00090517314479
2025-09-09 00:31:23,0.00204081632653,0.00161500469489
2025-09-09 00:31:24,0.00152516522623,0.00096615909090
2025-09-09 00:31:25,0.00203873598369,0.00145347457640
2025-09-09 00:31:26,0.00201511335013,0.00139010612240
2025-09-09 00:31:27,0.00153295861012,0.00114195535727
2025-09-09 00:31:28,0.00202122283982,0.00122606593411
2025-09-09 00:31:29,0.00203665987780,0.00147719831228
2025-09-09 00:31:30,0.00203045685279,0.00146796581192
2025-09-09 00:31:31,0.00202020202020,0.00120619580417
2025-09-09 00:31:32,0.00204813108039,0.00157408219189
2025-09-09 00:31:33,0.00203665987780,0.00138542971908
2025-09-09 00:31:34,0.00152671755725,0.00120110091753
2025-09-09 00:31:35,0.00153139356815,0.00124669377991
2025-09-09 00:31:36,0.00203977562468,0.00180210309258
2025-09-09 00:31:37,0.00201714573878,0.00162179047613
2025-09-09 00:31:38,0.00203148806501,0.00166491707333
2025-09-09 00:31:39,0.00151133501259,0.00128083902442
2025-09-09 00:31:40,0.00201816347124,0.00166500473927
2025-09-09 00:31:41,0.00201714573878,0.00121380918735
2025-09-09 00:31:42,0.00152905198777,0.00140444680840
2025-09-09 00:31:43,0.00253807106599,0.00196223981907
2025-09-09 00:31:44,0.00151438667340,0.00127642028973
2025-09-09 00:31:45,0.00202531645570,0.00178910769248
2025-09-09 00:31:46,0.00151515151515,0.00126846376815
2025-09-09 00:31:47,0.00152439024390,0.00140119251323
2025-09-09 00:31:48,0.00152905198777,0.00127993596067
2025-09-09 00:31:49,0.00202224469161,0.00164154285698
2025-09-09 00:31:50,0.00202736948809,0.00152134497810
2025-09-09 00:31:51,0.00152516522623,0.00138486315777
2025-09-09 00:31:52,0.00201714573878,0.00157590990997
2025-09-09 00:31:53,0.00152671755725,0.00143247513803
2025-09-09 00:31:54,0.00202224469161,0.00171752000024
2025-09-09 00:31:55,0.00203148806501,0.00171502970308
2025-09-09 00:31:56,0.00201308505284,0.00155610810815
2025-09-09 00:31:57,0.00151591712986,0.00128980882351
2025-09-09 00:31:58,0.00152207001522,0.00123465714298
2025-09-09 00:32:00,0.00254971953085,0.00241072625689
2025-09-09 00:32:01,0.00152129817444,0.00114198684203
2025-09-09 00:32:02,0.00203148806501,0.00177218274126
2025-09-09 00:32:03,0.00151975683891,0.00123597169830
2025-09-09 00:32:04,0.00201308505284,0.00160046296299
2025-09-09 00:32:05,0.00152749490835,0.00141322340433
2025-09-09 00:32:06,0.00202634245187,0.00172335294123
2025-09-09 00:32:07,0.00203665987780,0.00182468750002
2025-09-09 00:32:08,0.00152207001522,0.00133150769219
2025-09-09 00:32:09,0.00101010101010,0.00086669000011
2025-09-09 00:32:10,0.00251762336354,0.00182075949360
