timestamp,cpu_percentage,memory_rss_bytes,cpu_cycles_est,pj_power_w,pj_energy_j,pj_active
2025-09-02 06:04:41.105,run_56,0.0,40304640,3852048199,,,1
2025-09-02 06:04:41.209,run_56,0.0,40304640,3202341296,,,1
2025-09-02 06:04:41.305,run_56,19.9,40304640,5319684643,,,1
2025-09-02 06:04:41.414,run_56,0.0,40304640,2886284218,,,1
2025-09-02 06:04:41.508,run_56,20.0,40304640,4778205656,,,1
2025-09-02 06:04:41.608,run_56,0.0,40304640,5149816701,,,1
2025-09-02 06:04:41.714,run_56,0.0,40304640,3416890635,,,1
2025-09-02 06:04:41.820,run_56,0.0,40304640,3148015630,,,1
2025-09-02 06:04:41.909,run_56,0.0,40304640,4186943086,,,1
2025-09-02 06:04:42.016,run_56,20.0,40304640,5091252255,,,1
2025-09-02 06:04:42.112,run_56,0.0,40304640,4646557337,,,1
2025-09-02 06:04:42.232,run_56,0.0,40304640,5151355300,,,1
2025-09-02 06:04:42.327,run_56,0.0,40304640,5524448111,,,1
2025-09-02 06:04:42.426,run_56,0.0,40304640,5860600746,,,1
2025-09-02 06:04:42.559,run_56,20.0,40304640,6689456658,,,1
2025-09-02 06:04:42.647,run_56,0.0,40468480,6323298503,,,1
2025-09-02 06:04:42.755,run_56,19.9,40468480,5361766862,,,1
2025-09-02 06:04:42.859,run_56,0.0,40468480,6269469684,,,1
2025-09-02 06:04:42.945,run_56,0.0,40468480,5764416745,,,1
2025-09-02 06:04:43.054,run_56,0.0,40468480,5389705912,,,1
2025-09-02 06:04:43.155,run_56,0.0,40468480,5060207848,,,1
2025-09-02 06:04:43.251,run_56,19.9,40468480,5058421585,,,1
2025-09-02 06:04:43.366,run_56,0.0,40468480,4942361458,,,1
2025-09-02 06:04:43.460,run_56,0.0,40468480,5975218656,,,1
2025-09-02 06:04:43.557,run_56,0.0,40468480,5814521567,,,1
2025-09-02 06:04:43.659,run_56,0.0,41287680,5802271133,,,1
