timestamp,cpu_percentage,memory_rss_bytes,cpu_cycles_est,pj_power_w,pj_energy_j,pj_active
2025-08-29 00:55:56.995,run_151,0.0,40468480,3008433482,,,1
2025-08-29 00:55:57.097,run_151,19.9,40468480,3148851724,,,1
2025-08-29 00:55:57.187,run_151,0.0,40468480,3882786012,,,1
2025-08-29 00:55:57.290,run_151,19.9,40468480,3701128675,,,1
2025-08-29 00:55:57.391,run_151,0.0,40468480,3808344186,,,1
2025-08-29 00:55:57.516,run_151,19.9,40468480,3328853141,,,1
2025-08-29 00:55:57.591,run_151,0.0,40468480,3968668750,,,1
2025-08-29 00:55:57.691,run_151,0.0,40468480,3719089310,,,1
2025-08-29 00:55:57.791,run_151,0.0,40468480,3085866179,,,1
2025-08-29 00:55:57.894,run_151,19.9,40468480,3686278942,,,1
2025-08-29 00:55:57.994,run_151,0.0,40468480,4172079024,,,1
2025-08-29 00:55:58.125,run_151,19.8,40468480,6080720154,,,1
2025-08-29 00:55:58.207,run_151,0.0,40468480,6604612350,,,1
2025-08-29 00:55:58.306,run_151,0.0,40468480,7689523195,,,1
2025-08-29 00:55:58.408,run_151,0.0,40468480,7142944756,,,1
2025-08-29 00:55:58.506,run_151,79.9,40632320,8782761376,,,1
2025-08-29 00:55:58.616,run_151,0.0,40632320,6568009477,,,1
2025-08-29 00:55:58.715,run_151,20.0,41615360,5653913966,,,1
2025-08-29 00:55:58.823,run_151,20.0,41615360,5759940249,,,1
2025-08-29 00:55:58.919,run_151,20.0,41615360,6198114849,,,1
2025-08-29 00:55:59.022,run_151,20.0,41779200,6442567665,,,1
2025-08-29 00:55:59.116,run_151,20.0,41779200,6469313184,,,1
2025-08-29 00:55:59.218,run_151,20.0,41779200,6841196792,,,1
2025-08-29 00:55:59.308,run_151,20.0,41779200,6991743415,,,1
2025-08-29 00:55:59.405,run_151,0.0,41779200,5670970359,,,1
2025-08-29 00:55:59.511,run_151,0.0,41779200,7020800988,,,1
2025-08-29 00:55:59.618,run_151,0.0,41779200,6476362376,,,1
2025-08-29 00:55:59.714,run_151,0.0,41943040,6597115594,,,1
2025-08-29 00:55:59.811,run_151,0.0,41943040,5977992666,,,1
2025-08-29 00:55:59.919,run_151,0.0,41943040,6027239925,,,1
2025-08-29 00:56:00.018,run_151,0.0,41943040,6856334212,,,1
2025-08-29 00:56:00.115,run_151,0.0,41943040,8215943319,,,1
2025-08-29 00:56:00.216,run_151,0.0,41943040,7661183716,,,1
2025-08-29 00:56:00.321,run_151,39.9,41943040,6848827070,,,1
2025-08-29 00:56:00.421,run_151,20.0,41943040,7453889404,,,1
2025-08-29 00:56:00.516,run_151,20.0,41943040,6833765204,,,1
2025-08-29 00:56:00.622,run_151,20.0,41943040,6647678380,,,1
2025-08-29 00:56:00.713,run_151,20.0,41943040,6626269260,,,1
2025-08-29 00:56:00.817,run_151,20.0,41943040,7057508367,,,1
2025-08-29 00:56:00.910,run_151,20.0,41943040,6795555336,,,1
2025-08-29 00:56:01.010,run_151,0.0,41943040,8182816671,,,1
2025-08-29 00:56:01.113,run_151,0.0,41943040,6944102133,,,1
2025-08-29 00:56:01.214,run_151,20.0,41943040,7536622597,,,1
2025-08-29 00:56:01.327,run_151,20.0,41943040,5716818337,,,1
2025-08-29 00:56:01.430,run_151,20.0,41943040,6289440840,,,1
2025-08-29 00:56:01.520,run_151,20.0,41943040,6351137467,,,1
2025-08-29 00:56:01.619,run_151,20.0,41943040,7570525082,,,1
2025-08-29 00:56:01.713,run_151,20.0,41943040,8093058016,,,1
2025-08-29 00:56:01.817,run_151,20.0,41943040,7086295579,,,1
2025-08-29 00:56:01.918,run_151,20.0,41943040,7488157827,,,1
2025-08-29 00:56:02.017,run_151,20.0,41943040,7147557313,,,1
2025-08-29 00:56:02.118,run_151,0.0,41943040,8849794739,,,1
2025-08-29 00:56:02.217,run_151,0.0,41943040,7628086052,,,1
2025-08-29 00:56:02.320,run_151,20.0,41943040,7208417407,,,1
2025-08-29 00:56:02.422,run_151,20.0,41943040,7218326000,,,1
2025-08-29 00:56:02.519,run_151,20.0,41943040,8583148561,,,1
2025-08-29 00:56:02.616,run_151,0.0,41943040,7586460630,,,1
2025-08-29 00:56:02.717,run_151,0.0,41943040,5944592681,,,1
2025-08-29 00:56:02.817,run_151,39.9,41943040,8045207302,,,1
2025-08-29 00:56:02.925,run_151,0.0,41943040,7022752273,,,1
2025-08-29 00:56:03.019,run_151,0.0,41943040,8542528559,,,1
2025-08-29 00:56:03.123,run_151,0.0,41943040,7375094400,,,1
2025-08-29 00:56:03.221,run_151,0.0,41943040,6241278538,,,1
2025-08-29 00:56:03.319,run_151,20.0,41943040,7321743170,,,1
2025-08-29 00:56:03.415,run_151,20.0,41943040,6703270815,,,1
