timestamp,cpu_percentage,memory_rss_bytes,cpu_cycles_est,pj_power_w,pj_energy_j,pj_active
2025-09-06 00:09:21.733,run_20,0.0,41951232,2598910200,,,1
2025-09-06 00:09:21.832,run_20,0.0,41951232,2609789903,,,1
2025-09-06 00:09:21.934,run_20,0.0,41951232,2401288988,,,1
2025-09-06 00:09:22.032,run_20,0.0,41951232,2302861357,,,1
2025-09-06 00:09:22.133,run_20,0.0,41951232,2123444098,,,1
2025-09-06 00:09:22.233,run_20,0.0,41951232,3050670825,,,1
2025-09-06 00:09:22.333,run_20,0.0,41951232,2778773760,,,1
2025-09-06 00:09:22.432,run_20,0.0,41951232,2662286648,,,1
2025-09-06 00:09:22.533,run_20,0.0,41951232,2438296536,,,1
2025-09-06 00:09:22.635,run_20,20.0,41951232,2137205298,,,1
2025-09-06 00:09:22.733,run_20,20.0,41951232,2809806428,,,1
2025-09-06 00:09:22.850,run_20,0.0,41951232,3238300312,,,1
2025-09-06 00:09:22.954,run_20,0.0,41951232,3056295631,,,1
2025-09-06 00:09:23.051,run_20,0.0,41951232,3287826675,,,1
2025-09-06 00:09:23.152,run_20,0.0,41951232,3164350192,,,1
2025-09-06 00:09:23.256,run_20,39.9,42115072,3914732334,,,1
2025-09-06 00:09:23.351,run_20,0.0,42115072,3304958113,,,1
2025-09-06 00:09:23.451,run_20,0.0,42115072,3405581982,,,1
2025-09-06 00:09:23.549,run_20,20.0,42115072,3349467828,,,1
2025-09-06 00:09:23.650,run_20,0.0,42115072,3306016836,,,1
2025-09-06 00:09:23.751,run_20,0.0,42115072,3562405973,,,1
2025-09-06 00:09:23.851,run_20,0.0,42115072,3143329038,,,1
2025-09-06 00:09:23.950,run_20,20.0,42115072,3303899763,,,1
2025-09-06 00:09:24.051,run_20,0.0,42115072,3306957703,,,1
2025-09-06 00:09:24.152,run_20,20.0,42115072,2684826539,,,1
2025-09-06 00:09:24.252,run_20,0.0,42115072,3005712820,,,1
2025-09-06 00:09:24.351,run_20,20.0,42115072,2922542421,,,1
2025-09-06 00:09:24.450,run_20,0.0,42115072,3007107660,,,1
2025-09-06 00:09:24.552,run_20,0.0,42115072,3110999275,,,1
2025-09-06 00:09:24.651,run_20,0.0,42115072,3807479368,,,1
2025-09-06 00:09:24.751,run_20,0.0,42115072,3243253160,,,1
2025-09-06 00:09:24.852,run_20,0.0,42115072,3413385472,,,1
2025-09-06 00:09:24.960,run_20,0.0,42115072,3837653848,,,1
2025-09-06 00:09:25.052,run_20,0.0,42115072,3418404472,,,1
2025-09-06 00:09:25.152,run_20,20.0,42115072,3457128610,,,1
2025-09-06 00:09:25.252,run_20,0.0,42115072,3987965207,,,1
2025-09-06 00:09:25.357,run_20,0.0,43261952,3406387545,,,1
2025-09-06 00:09:25.452,run_20,0.0,43261952,4239199668,,,1
