timestamp,cpu_percentage,memory_rss_bytes,cpu_cycles_est,pj_power_w,pj_energy_j,pj_active
2025-09-06 15:46:09.865,run_15,0.0,39976960,3344063632,,,1
2025-09-06 15:46:09.964,run_15,0.0,39976960,3188689088,,,1
2025-09-06 15:46:10.066,run_15,0.0,39976960,3414532472,,,1
2025-09-06 15:46:10.164,run_15,0.0,39976960,2966115442,,,1
2025-09-06 15:46:10.264,run_15,0.0,39976960,2709590047,,,1
2025-09-06 15:46:10.365,run_15,0.0,39976960,2765932785,,,1
2025-09-06 15:46:10.466,run_15,0.0,39976960,3566656359,,,1
2025-09-06 15:46:10.565,run_15,0.0,39976960,2918528422,,,1
2025-09-06 15:46:10.665,run_15,20.0,39976960,2995316216,,,1
2025-09-06 15:46:10.766,run_15,0.0,39976960,3176873709,,,1
2025-09-06 15:46:10.865,run_15,0.0,39649280,2447249322,,,1
2025-09-06 15:46:10.968,run_15,0.0,39485440,3929346554,,,1
2025-09-06 15:46:11.070,run_15,0.0,39485440,4191473924,,,1
2025-09-06 15:46:11.174,run_15,20.0,39485440,3753290304,,,1
2025-09-06 15:46:11.268,run_15,0.0,39321600,3999991257,,,1
2025-09-06 15:46:11.384,run_15,39.9,39321600,4731432720,,,1
2025-09-06 15:46:11.467,run_15,59.9,39321600,4023444847,,,1
2025-09-06 15:46:11.570,run_15,0.0,39321600,4452897442,,,1
2025-09-06 15:46:11.670,run_15,0.0,39321600,4050859347,,,1
2025-09-06 15:46:11.767,run_15,0.0,39321600,4009640236,,,1
2025-09-06 15:46:11.867,run_15,0.0,39321600,4551430156,,,1
2025-09-06 15:46:11.966,run_15,0.0,39321600,3518838865,,,1
2025-09-06 15:46:12.066,run_15,0.0,39321600,3306256313,,,1
2025-09-06 15:46:12.170,run_15,0.0,39321600,3818402623,,,1
2025-09-06 15:46:12.268,run_15,19.9,39321600,3200067600,,,1
2025-09-06 15:46:12.367,run_15,0.0,39321600,3663520380,,,1
2025-09-06 15:46:12.469,run_15,20.0,41451520,3918208024,,,1
2025-09-06 15:46:12.566,run_15,0.0,41451520,3334236493,,,1
2025-09-06 15:46:12.668,run_15,0.0,41451520,3955319665,,,1
2025-09-06 15:46:12.767,run_15,0.0,41451520,4092571069,,,1
2025-09-06 15:46:12.867,run_15,0.0,41451520,3606352005,,,1
2025-09-06 15:46:12.967,run_15,0.0,41451520,3861059114,,,1
2025-09-06 15:46:13.068,run_15,0.0,41451520,4203263526,,,1
2025-09-06 15:46:13.169,run_15,0.0,41451520,4068776750,,,1
2025-09-06 15:46:13.269,run_15,20.0,41451520,3877274142,,,1
2025-09-06 15:46:13.371,run_15,0.0,41451520,3681480348,,,1
2025-09-06 15:46:13.470,run_15,0.0,41451520,4379090683,,,1
2025-09-06 15:46:13.569,run_15,0.0,41451520,4192343872,,,1
2025-09-06 15:46:13.668,run_15,20.0,41451520,4608671673,,,1
2025-09-06 15:46:13.769,run_15,0.0,41451520,5355347473,,,1
2025-09-06 15:46:13.869,run_15,20.0,41451520,5469243780,,,1
2025-09-06 15:46:13.971,run_15,0.0,40960000,4430328890,,,1
2025-09-06 15:46:14.070,run_15,0.0,40960000,3873939925,,,1
2025-09-06 15:46:14.170,run_15,20.0,40960000,4254290369,,,1
2025-09-06 15:46:14.274,run_15,0.0,40960000,4067986229,,,1
2025-09-06 15:46:14.372,run_15,0.0,40960000,3711872395,,,1
2025-09-06 15:46:14.474,run_15,20.0,40960000,4426037017,,,1
2025-09-06 15:46:14.573,run_15,0.0,40960000,4198915191,,,1
2025-09-06 15:46:14.677,run_15,0.0,40960000,3404224192,,,1
2025-09-06 15:46:14.771,run_15,20.0,40960000,4746687368,,,1
2025-09-06 15:46:14.876,run_15,0.0,40960000,4150093108,,,1
2025-09-06 15:46:14.971,run_15,0.0,40960000,4128755231,,,1
2025-09-06 15:46:15.074,run_15,20.0,40960000,3713147231,,,1
2025-09-06 15:46:15.172,run_15,0.0,40960000,4595652332,,,1
2025-09-06 15:46:15.271,run_15,0.0,40960000,5001034991,,,1
2025-09-06 15:46:15.374,run_15,20.0,40960000,4021164489,,,1
2025-09-06 15:46:15.476,run_15,0.0,40960000,4738056276,,,1
2025-09-06 15:46:15.572,run_15,0.0,40960000,4796826768,,,1
2025-09-06 15:46:15.674,run_15,0.0,40960000,3998168330,,,1
2025-09-06 15:46:15.770,run_15,20.0,40960000,4524234572,,,1
2025-09-06 15:46:15.878,run_15,0.0,40960000,4629952613,,,1
2025-09-06 15:46:15.971,run_15,0.0,40960000,4189134672,,,1
2025-09-06 15:46:16.086,run_15,20.0,40960000,3872680444,,,1
2025-09-06 15:46:16.173,run_15,0.0,40960000,4656963115,,,1
2025-09-06 15:46:16.276,run_15,0.0,40960000,4143643520,,,1
2025-09-06 15:46:16.373,run_15,20.0,40960000,4091958885,,,1
2025-09-06 15:46:16.473,run_15,0.0,40960000,4651682847,,,1
2025-09-06 15:46:16.572,run_15,0.0,40960000,4704392380,,,1
2025-09-06 15:46:16.671,run_15,0.0,40960000,3821245879,,,1
2025-09-06 15:46:16.779,run_15,0.0,40960000,4611933675,,,1
2025-09-06 15:46:16.873,run_15,0.0,40960000,3894391425,,,1
2025-09-06 15:46:16.979,run_15,20.0,40960000,5030468208,,,1
2025-09-06 15:46:17.072,run_15,20.0,40960000,4566410827,,,1
2025-09-06 15:46:17.175,run_15,0.0,40960000,5507766207,,,1
2025-09-06 15:46:17.278,run_15,0.0,40960000,5014055029,,,1
2025-09-06 15:46:17.376,run_15,20.0,40960000,4765418889,,,1
2025-09-06 15:46:17.474,run_15,0.0,40960000,4516787274,,,1
2025-09-06 15:46:17.577,run_15,0.0,40960000,4821690245,,,1
2025-09-06 15:46:17.673,run_15,19.9,40960000,5200289718,,,1
2025-09-06 15:46:17.779,run_15,20.0,40960000,5261582526,,,1
2025-09-06 15:46:17.875,run_15,0.0,40960000,4462160741,,,1
2025-09-06 15:46:17.976,run_15,20.0,40960000,5026247888,,,1
2025-09-06 15:46:18.073,run_15,0.0,40468480,5073185976,,,1
2025-09-06 15:46:18.182,run_15,0.0,40468480,5223550600,,,1
