Date,CPU Utilization,Total Power,CPU Power,GPU Power
2025-09-09 09:19:58,0.09285714285714,31.86251900000323,0.08251900000323,31.78000000000000
2025-09-09 09:19:59,0.10499490316004,31.77306900000025,0.08306900000025,31.69000000000000
2025-09-09 09:20:00,0.16275510204082,31.96367900000303,0.08367900000303,31.88000000000000
2025-09-09 09:20:01,0.14888211382114,31.90380100000068,0.08380100000068,31.82000000000000
2025-09-09 09:20:02,0.13510747185261,31.84276400000614,0.08276400000614,31.76000000000000
2025-09-09 09:20:03,0.11173757047668,37.90453300000110,0.08453300000110,37.82000000000000
2025-09-09 09:20:05,0.10889570552147,40.46502199999930,0.08502199999930,40.38000000000000
2025-09-09 09:20:06,0.11145194274029,40.54483799999522,0.08483799999522,40.46000000000000
2025-09-09 09:20:07,0.10832907511497,40.56459500000754,0.08459500000754,40.48000000000000
2025-09-09 09:20:08,0.11701584057230,40.50587599999737,0.08587599999737,40.42000000000000
2025-09-09 09:20:09,0.10599078341014,40.43422800000699,0.08422800000699,40.35000000000000
2025-09-09 09:20:10,0.10882956878850,40.47508299999812,0.08508299999812,40.39000000000000
2025-09-09 09:20:11,0.11642094560244,40.37416800000123,0.08416800000123,40.29000000000000
2025-09-09 09:20:12,0.13092205807438,40.34380100000067,0.08380100000068,40.26000000000000
2025-09-09 09:20:13,0.11444557477111,43.61563199998753,0.08563199998753,43.53000000000000
2025-09-09 09:20:14,0.11348600508906,42.85386199999950,0.08386199999950,42.77000000000000
2025-09-09 09:20:15,0.11434405308831,40.06459499999298,0.08459499999299,39.98000000000000
2025-09-09 09:20:16,0.10770801429301,40.41502199999930,0.08502199999930,40.33000000000000
2025-09-09 09:20:17,0.11630269172169,40.60477700001095,0.08477700001094,40.52000000000000
2025-09-09 09:20:18,0.10502049180328,40.62593799998925,0.08593799998926,40.54000000000000
2025-09-09 09:20:19,0.11731843575419,40.74563200000208,0.08563200000208,40.66000000000000
2025-09-09 09:20:20,0.11432926829268,40.76441099998890,0.08441099998890,40.68000000000000
2025-09-09 09:20:21,0.13411524732279,40.52447300000989,0.08447300000989,40.44000000000000
2025-09-09 09:20:22,0.10986203372509,40.69508200000506,0.08508200000506,40.61000000000000
2025-09-09 09:20:23,0.10809426229508,40.52532699999341,0.08532699999341,40.44000000000000
2025-09-09 09:20:24,0.10871794871795,40.90447299999534,0.08447299999534,40.82000000000000
2025-09-09 09:20:25,0.11552162849873,43.89538799999224,0.08538799999224,43.81000000000000
2025-09-09 09:20:26,0.12373737373737,43.00538800000679,0.08538800000679,42.92000000000000
2025-09-09 09:20:27,0.11162079510703,40.13471600001212,0.08471600001212,40.05000000000000
2025-09-09 09:20:28,0.10986203372509,40.41544900000561,0.08544900000561,40.33000000000000
2025-09-09 09:20:29,0.10986203372509,40.43526599999459,0.08526599999459,40.35000000000000
2025-09-09 09:20:30,0.11536498213374,40.32605900000839,0.08605900000839,40.24000000000000
2025-09-09 09:20:31,0.12596006144393,40.07508200000506,0.08508200000506,39.99000000000000
2025-09-09 09:20:32,0.11332312404288,40.12471700000518,0.08471700000518,40.04000000000000
2025-09-09 09:20:33,0.11530612244898,40.35636400000251,0.08636400000250,40.27000000000000
2025-09-09 09:20:34,0.11361310133060,40.58447300000989,0.08447300000989,40.50000000000000
2025-09-09 09:20:35,0.11585365853659,40.43557099998871,0.08557099998870,40.35000000000000
2025-09-09 09:20:36,0.11659877800407,40.20563200000208,0.08563200000208,40.12000000000000
2025-09-09 09:20:37,0.11608961303462,40.10459500000754,0.08459500000754,40.02000000000000
2025-09-09 09:20:38,0.10859495625322,40.29520500001032,0.08520500001032,40.21000000000000
2025-09-09 09:20:39,0.09791983764587,40.21630300000368,0.08630300000368,40.13000000000000
2025-09-09 09:20:40,0.10385005065856,40.47502199999930,0.08502199999930,40.39000000000000
2025-09-09 09:20:41,0.10334346504559,40.45532700000796,0.08532700000796,40.37000000000000
2025-09-09 09:20:42,0.11734951947395,40.50599799999502,0.08599799999502,40.42000000000000
2025-09-09 09:20:43,0.10111788617886,40.41483900000283,0.08483900000283,40.33000000000000
2025-09-09 09:20:44,0.10132382892057,40.63514399999694,0.08514399999694,40.55000000000000
2025-09-09 09:20:45,0.08951406649616,40.88587599999737,0.08587599999737,40.80000000000000
2025-09-09 09:20:46,0.10081466395112,43.83520499999577,0.08520499999577,43.75000000000000
2025-09-09 09:20:47,0.09857723577236,42.65557100000326,0.08557100000326,42.57000000000000
2025-09-09 09:20:48,0.09511698880977,40.12593699999619,0.08593699999619,40.04000000000000
2025-09-09 09:20:49,0.09150991357397,40.50465599999181,0.08465599999181,40.42000000000000
2025-09-09 09:20:50,0.10242179616549,40.74593699999619,0.08593699999619,40.66000000000000
2025-09-09 09:20:51,0.12448770491803,44.13514399999694,0.08514399999694,44.05000000000000
2025-09-09 09:20:53,0.09480122324159,43.16550999998988,0.08550999998988,43.08000000000000
2025-09-09 09:20:54,0.09285714285714,40.30441199999652,0.08441199999652,40.22000000000000
2025-09-09 09:20:55,0.09557702084392,40.74538800000678,0.08538800000679,40.66000000000000
2025-09-09 09:20:56,0.09628120224147,40.78496000000742,0.08496000000741,40.70000000000000
2025-09-09 09:20:57,0.10050761421320,40.57447299999534,0.08447299999534,40.49000000000000
2025-09-09 09:20:58,0.09688934217236,40.43477800000401,0.08477800000401,40.35000000000000
2025-09-09 09:20:59,0.09484956654768,40.61630300000368,0.08630300000368,40.53000000000000
2025-09-09 09:21:00,0.09923664122137,40.50514399999695,0.08514399999694,40.42000000000000
